evaluation,label
这股就是，砸到散户都交出筹码，,2.0
啥也不说了，这帮孙子会遭报应的,2.0
以星海运跌7个点了。跟跌不跟涨。。。。,2.0
。。。。跟跌不跟涨的东西。。。,2.0
绝了，港股涨了这么多一天不跟的！,2.0
大周期，大周期，大周期，涨一年跌三年！哈哈！3元到,2.0
越南出口额超过上海了，二季报出来就跌成狗了，小散们,2.0
港股海控突破压力线，感觉明天国内海控要大涨！,1.0
买了这个垃圾浪费了一波一波行情，90%的股票这次都反,2.0
我怎么觉得本月内中远海控至少也能涨到16元吧，我就是,1.0
要飞了吧,1.0
港股上涨最大利好是a股收盘了[摊,2.0
快进一带一路马上起飞,1.0
散户们，你们再不割肉海狗就成僵,2.0
盘子太大，五十多万散户，想上去谈何容易，,2.0
你是真狗啊,2.0
港股两天涨了5个点，你还跌了2分,2.0
利好消息来了，被低估应该能涨了,1.0
你这个废物，H股马上追上你了，,2.0
垃圾不如，还有韭菜在幻想了,2.0
丁字裤说明天反弹，大涨,1.0
今天又进了5000股[大笑],1.0
明天你不涨三个点你就是我孙子,2.0
港股开始涨了，有抢筹的迹象，就,1.0
价值投资[大笑][大笑][大笑]，在,1.0
孙子看看港股,2.0
你说恼火不恼火，H股不带A股玩。A股一收盘H股就猛拉。,2.0
继续摆烂，T一点是一点,1.0
割肉吧，没戏了，我已清仓,2.0
真特么恶心玩意,2.0
打倒中远海控！！！！！！！！！？,2.0
极品垃圾,2.0
垃圾,2.0
真的绝了，这董事长上台这么久了都不干事的嘛？啥水平,2.0
此股是鸡集中营,2.0
怎一个垃圾了得。,2.0
你姥姥！[怒][怒][怒][怒][怒][,2.0
连首次股东大会都不参与的董事长,2.0
就是这么个熊样,2.0
50国企拉级,2.0
到底是公司烂？还是投资者烂？为什么国内外、港股的海,2.0
今年行情不行，劝大家撤了,2.0
大盘跌他也跌，大盘涨他还跌，肯定有猫腻。,2.0
弱鸡,2.0
持有400多天，亏了十几个点走了！垃圾,2.0
万绿龟不下台，海控没有好。,2.0
明天大盘大跌，海控13.2元,2.0
这不对呀，大盘涨多跌少，我这咋,2.0
控盘玩的很6,2.0
要变盘了,1.0
涨一分比还费劲,2.0
垃圾股，海控,2.0
终于涨了  靠 这玩意,1.0
千万别红看着不习惯,2.0
中远海控跌是难勃万，涨是万一秒,2.0
主力不在了，这货躺平了，不涨不,2.0
压着吧不要涨！,2.0
这就是韭菜喜欢的低市盈率，呵呵,2.0
不奢求你涨 你不跌行不？,1.0
一个星期涨l毛多，跌4天,2.0
还没选择方向，不能进,2.0
几分钱玩一天,2.0
大家说它是不是个死货,2.0
看月线，强支持在10块边上,1.0
下跌的理由是什么,2.0
每天流出资金股价反而不跌，那就后头必须有大跌暴跌了,2.0
中远海控营利能力这么强，为什么股价上不来呢？,2.0
这种垃圾股，专坑散户的股票为啥不退市,2.0
永远没有惊喜的股票，天天就是跌,2.0
业绩好就是个笑话，业绩不好的反而涨上天，大A本色,2.0
业绩是真是假？业绩与股价严重背离，投资者怨声一片,2.0
垃圾，去年赔了30％，还好割了，,2.0
赶紧分红吧，分红了我再加仓,1.0
都轮不到海狗,2.0
幻想庄家和主力坐在水雷上，轰的一声，不清楚发生什么,2.0
下午翻红？,1.0
死垃圾,2.0
喋喋不休的。,2.0
没有用的东西,2.0
后悔当初没买中远海控了[哭][哭],1.0
绿油油大韭菜园,2.0
被套的价值投资者们不用慌，无非,1.0
今天又在建仓，心里想法不到20不卖。大家说对吗？,1.0
前段时间还可以做T，现在T都没法,2.0
真是醉了，涨几分第二天必跌几毛,2.0
这个股不错，很抗跌,1.0
快进快进快进，下午就没有机会了,1.0
今天必破14了！亏损不是太严重的,2.0
比起盼涨，更期待你的跌停,2.0
这个位置跌不到哪去了，因为现在,1.0
大佬刚刚拉的怎么好，是不是看大盘不对劲反手大单出货,2.0
14横太久的话以后这个位置就是顶,2.0
天下第一假值股。,2.0
今天13.5妥妥的，哈哈哈。你们的价值,1.0
快点掉我好建仓,1.0
挂个涨停价试试有没有机会,1.0
舒服啊舒服啊，哈哈哈,1.0
14.3进场，继续吃跌，喜提垃圾股，共勉,2.0
真的好好笑。17就清仓了，还好亏得少。,2.0
均线压的死死的，10元见,2.0
没有比这股更垃圾的了，什么价值投资在这里都是糊说骗,2.0
娘稀屁,2.0
还看多吗，海控就是专门打脸你们的,2.0
脑瓜子又嗡嗡的了，天天被砸真的,2.0
害群之马，打压指数！[怒][怒][,2.0
能涨涨吗？买了你就挨套[滴汗][,2.0
最大的空头就是中远自己，他们自己开大量空单做空自家,2.0
垃圾股，垃圾管理层，毫无作为！,2.0
业绩这么好为啥还一直跌，没搞懂,1.0
就他妈你个垃圾是绿的,2.0
干脆点，来三个跌停板，直接停牌,2.0
此股大势已去，跑为上策[卖出][卖出][卖出],2.0
怎么天天跌呢,2.0
天天一帮托,2.0
真的是垃圾股，涨一次没轮到，跌,2.0
万绿你每天给谁下跪呢？,2.0
看不懂了恶心人跟浪费行情挺厉害,2.0
天天跌！,2.0
垃圾海控,2.0
这个公司太无耻了告他不做为,2.0
看见你们都在骂他我就放心了,2.0
都是卖盘，拉也不拉了，直接跳水,2.0
傻傻的真可爱,2.0
A股最差劲公司和最差劲管理层。,2.0
真他m无耻,2.0
啥时候可以入啊,2.0
这个主力，只知道打崩散户情绪减,2.0
今天跌停,2.0
一言难尽,2.0
大家不要再看吧里的几个鬼神胡掐,2.0
你还不来个涨停，散户们都走光了,2.0
这种公司还上什么市啊？,2.0
有本事到13呀，我要加仓,1.0
猜中远银行今天会涨停吗,1.0
今天跌停可期,2.0
今天能有一个涨停,1.0
今上涨,1.0
全球一片红,1.0
行运业务必须高度发展比如，宜宾,1.0
中遠海控全球前三大航運公司！掌控貨櫃、航運得天下！,1.0
各种迹象表明，要涨了。,1.0
继续磨[哭][惊吓][捂脸],2.0
明天高拉可出？还是继续坐稳。,1.0
看不懂这么低PE不涨,1.0
垃圾股票，明天不涨清仓了，,2.0
不到40不卖，40才市盈率7，怕啥,1.0
退市吧人心不善恶人当道,2.0
海控，海能同到12元’时一定满仓加杠杆,1.0
A股最具价值的标的之一，是金子总会发光的！[握手][抱,1.0
兄弟们还在坚持呢，我都已经出来,2.0
一众小散开始激动了，港股大涨，,1.0
筹码收集的基本上到位，趋势的方,1.0
天天高开低走，这货已经被小散放弃了！,2.0
30绝对没问题,1.0
大涨0.06，普天同庆[旺柴],1.0
明天涨几分啊，我迫不及待了,1.0
开始建仓，我会不断买入,1.0
又要开始创新高了！,1.0
赚了1000个亿，分红100亿，铁公鸡一个,2.0
尾盘拉升，有鬼,1.0
不错大涨6分，韭菜们继续做梦,2.0
极致缩量，加上收盘后港股大涨，,1.0
成交量继续缩量，周线底背离，已,1.0
你这个垃圾终于收盘了，你爹港股终于可以涨了。,2.0
什么时候到十元啊，我捡垃圾等你,2.0
中远海控，明天继续涨,1.0
走了，去特么的吧,2.0
明天继续低开低走，这票太垃圾太弱,2.0
"14.25,全割了!再见，再也不见!亏",2.0
中远海控我出了，他今天尾盘涨了？看这样子要怒涨3---,1.0
明天会不会，向上拉？,1.0
无量啊！,2.0
早上14.28满仓了，爱咋的咋的！[捂脸][捂脸][捂脸][捂,1.0
明天暴跌！,2.0
叫你一声阿斗不过分吧,2.0
海控每次利好诱多，股价却越来越低,2.0
这控盘太恶心了,2.0
落魄的凤凰不如鸡何况是只老狗更,2.0
压盘太明显了，也不掩饰，也不真,2.0
中远茅业绩好，分配也好，目前股价处于低价位，没有不,1.0
这股没资金关注，建议先撤了，去油运股,2.0
大衰股,2.0
真是个鬼！,2.0
的好处是板块大跌他也不会跌停，只会钝刀子割肉,1.0
本周连续下跌，可到12.5,2.0
割了吧，外面随便找一个都比她好,2.0
臭垃圾,2.0
买这股真是到他妈八辈子的霉了,2.0
真弱，要死来了,2.0
海控真牛，大牛股今天大涨一份钱,2.0
宝宝心里苦啊,2.0
波动小，做T都没有多少收益,2.0
终究是错付了,2.0
中远海控之至暗时刻,2.0
非常有潜力的一只股，现在这个价,1.0
扶不起的阿斗,2.0
以后改名St海控,2.0
天天上演，狼来了。,2.0
一个优秀的公司，必须是时刻感恩,1.0
我说过只要海能涨这垃圾必跌！,2.0
市场不买账，还不如退市！,2.0
每天要死不活的，说明主力一个月,2.0
中远无主力，鉴定完毕,2.0
你倒是涨一下看看呀,1.0
机构会说，海控的暴利不可持续，肯定会被打回原形,2.0
万荣主攻中海是决策中最大的失败,2.0
这要是出一个利空或者大盘暴跌这,2.0
散户千万别买此股，买了的今早抛,2.0
海控的低市盈率就是个陷阱，主力利用海控的低市盈率疯,2.0
万绿龟滚吧,2.0
谁能告诉我中远海控为什么这么垃圾，该割的也割了，该,2.0
趋势真难看…下跌概率明显大于上涨…估计还是要下探一,2.0
大盘全紅中远反而跌奇怪,2.0
不是称职的大哥，看看海能A股拽,2.0
卧倒装死的样子，太难看了！,2.0
人家涨你跌，人家跌你跟跌………,2.0
控盘的就这么自信？天天打低对应,2.0
什么鬼，这样无聊，对的起投资者,1.0
下午开涨。天天t来t去。。主力你,1.0
下午开涨,1.0
难道海王在野蛮筑底中？,1.0
横了十来天了，可以爆跌了，大家,2.0
好棒棒,1.0
今天不能收涨，收涨会走成筑底成功的态势，砸盘难度增,1.0
坚持开盘就抛尾盘接回来天天做t,1.0
什么候分红，想等分红能不能解套,1.0
你还能不能再恶心点,2.0
7.24元是这次的下跌终点,1.0
中远海控的交易量不足，没法有行情。,2.0
太磨叽了,2.0
被市场边沿化的股,2.0
为什么我选的股都不涨?我认为很好的股啊,2.0
下午必绿，欢迎打脸,2.0
垃圾,2.0
最垃圾,2.0
这种走势就好像一艘巨轮慢慢沉入,2.0
既然天天压着不涨就不要涨了。真,2.0
恶心，真TM恶心,2.0
我认错。不该抱有幻想的,2.0
牛逼，跟板块大盘反着来，管理层,2.0
日线马上步入强势，周线还差点意思，所以股价不动，现,1.0
为什么一直喋喋不休,2.0
继续买买到涨为止就对了,1.0
整天报喜不报忧，最终坑的还是善良的人,2.0
虽然跌了不开心但就当少买一个包[好困惑]大家心态要好,2.0
你真行，版块涨幅排前五,1.0
板块下跌时才能体现龙头地位，上涨时看不到,2.0
四个字，惊弓之鸟,2.0
鬼见了都得喊声,2.0
这股票真弱，反弹一点都没蹭上，还往下走,2.0
衰股,2.0
我也走了顶不住了万去s,2.0
你吗的,2.0
破14吧，垃圾,2.0
我希望你还能继续做板块倒数第一,2.0
【机构：4月亚洲发往美国的集装箱运输量创新高】美国,1.0
今天不跟a50，跟板块了，你是真,2.0
昨天航运红它跟大盘绿，今天大盘红它跟航运绿,2.0
中遠的散戶真的有夠憋屈的，上證,2.0
缺口已补，接下来就是持股待涨！,1.0
远离十倍股，老股民忠告,2.0
可以确定，有一股势力长期以来做空海控,2.0
请爱狗人士多给海狗点关心疼爱别骂了直接举报,2.0
唉，已经找不到什么词骂这玩意了，真是骂不动了！,2.0
垃圾万敏，赶快滚蛋,2.0
ST中远吧,2.0
乐色,2.0
垃圾中的极品,2.0
垃圾，坑人公司，万敏si哪去了,2.0
好了，今天开始新一轮破位下跌，注意是破位,2.0
绿了…老套路，哈哈,2.0
每天都不死不活的,2.0
外资滚蛋啦，我们可以起飞啦！,1.0
主力配合公司恶意打压股价，司马,2.0
真的还有人会被诱高么[大笑],2.0
太抠，赚那多钱才派8毛,2.0
快买快买快买今天涨停,1.0
大盘已经出现上涨乏力的状态，已经徘徊通道线的底部，,2.0
加仓10万，中远海控2021年全球航,1.0
一年了，真的快熬不下去了，太浪费行情时间了！,2.0
放心今天还是绿，看都不用看,2.0
今天应该破14开启阴跌模式了，到12在横盘震荡几天继续,2.0
据专家一致通过，海控今天涨3%，一个月内上涨250%。,1.0
请理智看待，股市有风险，别一味地听人家吹,2.0
中远海控股价持续下跌，同行业是,2.0
机构：优质资产估值处于底部 当下值得布局的港股优质,1.0
生活往往不是一冲到底，而要根据,1.0
#对分红不满，海控中小股东又要,2.0
还不如ST,2.0
值得关注,2.0
下半年10元以下见,2.0
中远海控——难求同甘，忘却共苦,1.0
下半年估计半年赚不到现在一个月的钱，周期股就是垃圾,2.0
均线已粘合，涨在即！,1.0
从哪里来到哪里去，自然规律，从两块多来回到两块多去,2.0
下方没什么空间了，这里大概率以时间换空间的方式箱体,1.0
慢慢跌，不急不急,2.0
#对分红不满，海控中小股东又要,2.0
明天海控该涨了,1.0
海狗真垃圾，看看以星，里面的那,2.0
买在15块到过19.9，没舍得下车，想让你带我看星辰大海,1.0
阿到底管理層要不要出來救股價？,2.0
赚更多的利润也是白搭！,2.0
#对分红不满，海控中小股东又要,2.0
最后一次套利中远海控，一共挣了5.9W。今天14.19进，,1.0
让我解套走吧，我不要分红了！[哭],2.0
别人买是星辰大海！而到我就是尸沉大海！[怒],2.0
散户太多了，必须让散户割肉走人才能拉，散户一直接盘,2.0
股票至少跌到12,2.0
坐等翻倍,1.0
你他妈今年亏了几百亿吗,2.0
这垃圾要是还有人说要涨，那么上帝一定会收拾它他她..,2.0
